Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Year,Disaster Type,Iso,Country Name,Occurrence,Total deaths,Injured,Affected,Homeless,Total affected,Total damage
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1970,Earthquake,ECU,Ecuador,1,29,120,60000,27992,88112,4000000
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1970,Flood,ECU,Ecuador,2,20,null,150600,null,150600,520000
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1971,Flood,ECU,Ecuador,1,null,null,2400,null,2400,50000
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1971,Landslide,ECU,Ecuador,1,20,null,6,null,6,null
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1973,Flood,ECU,Ecuador,1,null,null,null,30000,30000,null
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1973,Landslide,ECU,Ecuador,1,25,null,null,null,null,null
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1975,Volcanic activity,ECU,Ecuador,2,null,null,null,null,null,null
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1976,Earthquake,ECU,Ecuador,2,20,null,null,20000,20000,4000000
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1976,Landslide,ECU,Ecuador,1,60,null,null,null,null,null
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1976,Volcanic activity,ECU,Ecuador,1,1,null,20000,5000,25000,null
Ecuador,ECU,"Population, total",SP.POP.TOTL,"4,545,548","4,676,858","4,812,892","4,953,735","5,099,470","5,250,120","5,405,692","5,566,057","5,730,908","5,899,842","6,072,520","6,248,831","6,428,707","6,611,916","6,798,205","6,987,393","7,179,399","7,374,235","7,571,953","7,772,652","7,976,449","8,183,194","8,392,935","8,606,214","8,823,746","9,045,977","9,272,905","9,504,132","9,739,179","9,977,380","10,218,085","10,460,988","10,705,670","10,951,200","11,196,476","11,440,576","11,683,480","11,924,991","12,163,887","12,398,691","12,628,596","12,852,753","13,072,056","13,289,600","13,509,645","13,735,232","13,967,490","14,205,479","14,447,600","14,691,310","14,934,692","15,177,280","15,419,493","15,661,312","15,902,916","16,144,363",null,1977,Epidemic,ECU,Ecuador,1,null,null,300,null,300,null
El Salvador,SLV,"Population, total",SP.POP.TOTL,"2,762,897","2,843,246","2,927,861","3,015,885","3,106,186","3,197,865","3,290,397","3,383,674","3,477,702","3,572,667","3,668,592","3,765,252","3,862,132","3,958,616","4,053,958","4,147,525","4,239,205","4,328,817","4,415,625","4,498,757","4,577,683","4,652,058","4,722,272","4,789,472","4,855,280","4,920,932","4,986,528","5,051,885","5,117,577","5,184,221","5,252,082","5,321,576","5,392,142","5,461,834","5,528,012","5,588,743","5,643,363","5,692,300","5,736,075","5,775,660","5,811,836","5,844,738","5,874,301","5,900,929","5,925,089","5,947,206","5,967,556","5,986,414","6,004,199","6,021,368","6,038,306","6,055,208","6,072,233","6,089,644","6,107,706","6,126,583",null,1965,Earthquake,SLV,El Salvador,1,125,"1,138",90582,48000,139720,35000000
El Salvador,SLV,"Population, total",SP.POP.TOTL,"2,762,897","2,843,246","2,927,861","3,015,885","3,106,186","3,197,865","3,290,397","3,383,674","3,477,702","3,572,667","3,668,592","3,765,252","3,862,132","3,958,616","4,053,958","4,147,525","4,239,205","4,328,817","4,415,625","4,498,757","4,577,683","4,652,058","4,722,272","4,789,472","4,855,280","4,920,932","4,986,528","5,051,885","5,117,577","5,184,221","5,252,082","5,321,576","5,392,142","5,461,834","5,528,012","5,588,743","5,643,363","5,692,300","5,736,075","5,775,660","5,811,836","5,844,738","5,874,301","5,900,929","5,925,089","5,947,206","5,967,556","5,986,414","6,004,199","6,021,368","6,038,306","6,055,208","6,072,233","6,089,644","6,107,706","6,126,583",null,1969,Epidemic,SLV,El Salvador,1,12,null,19,null,19,null
El Salvador,SLV,"Population, total",SP.POP.TOTL,"2,762,897","2,843,246","2,927,861","3,015,885","3,106,186","3,197,865","3,290,397","3,383,674","3,477,702","3,572,667","3,668,592","3,765,252","3,862,132","3,958,616","4,053,958","4,147,525","4,239,205","4,328,817","4,415,625","4,498,757","4,577,683","4,652,058","4,722,272","4,789,472","4,855,280","4,920,932","4,986,528","5,051,885","5,117,577","5,184,221","5,252,082","5,321,576","5,392,142","5,461,834","5,528,012","5,588,743","5,643,363","5,692,300","5,736,075","5,775,660","5,811,836","5,844,738","5,874,301","5,900,929","5,925,089","5,947,206","5,967,556","5,986,414","6,004,199","6,021,368","6,038,306","6,055,208","6,072,233","6,089,644","6,107,706","6,126,583",null,1969,Storm,SLV,El Salvador,1,2,40,4600,null,4640,1600000
Ethiopia,ETH,"Population, total",SP.POP.TOTL,"22,151,218","22,671,131","23,221,331","23,798,378","24,396,965","25,013,551","25,641,176","26,280,771","26,945,459","27,653,622","28,414,999","29,246,170","30,135,007","31,028,728","31,855,294","32,568,539","33,144,537","33,614,153","34,053,431","34,569,428","35,239,974","36,093,319","37,109,517","38,259,376","39,493,503","40,775,997","42,097,111","43,470,219","44,908,705","46,433,604","48,057,094","49,784,987","51,602,776","53,477,944","55,366,517","57,237,226","59,076,414","60,893,264","62,707,547","64,550,161","66,443,603","68,393,128","70,391,170","72,432,290","74,506,974","76,608,431","78,735,675","80,891,968","83,079,608","85,302,099","87,561,814","89,858,696","92,191,211","94,558,374","96,958,732","99,390,750",null,1961,Earthquake,ETH,Ethiopia,1,null,null,null,null,null,null
Ethiopia,ETH,"Population, total",SP.POP.TOTL,"22,151,218","22,671,131","23,221,331","23,798,378","24,396,965","25,013,551","25,641,176","26,280,771","26,945,459","27,653,622","28,414,999","29,246,170","30,135,007","31,028,728","31,855,294","32,568,539","33,144,537","33,614,153","34,053,431","34,569,428","35,239,974","36,093,319","37,109,517","38,259,376","39,493,503","40,775,997","42,097,111","43,470,219","44,908,705","46,433,604","48,057,094","49,784,987","51,602,776","53,477,944","55,366,517","57,237,226","59,076,414","60,893,264","62,707,547","64,550,161","66,443,603","68,393,128","70,391,170","72,432,290","74,506,974","76,608,431","78,735,675","80,891,968","83,079,608","85,302,099","87,561,814","89,858,696","92,191,211","94,558,374","96,958,732","99,390,750",null,1965,Drought,ETH,Ethiopia,1,"2,000",null,1500000,null,1500000,null
Ethiopia,ETH,"Population, total",SP.POP.TOTL,"22,151,218","22,671,131","23,221,331","23,798,378","24,396,965","25,013,551","25,641,176","26,280,771","26,945,459","27,653,622","28,414,999","29,246,170","30,135,007","31,028,728","31,855,294","32,568,539","33,144,537","33,614,153","34,053,431","34,569,428","35,239,974","36,093,319","37,109,517","38,259,376","39,493,503","40,775,997","42,097,111","43,470,219","44,908,705","46,433,604","48,057,094","49,784,987","51,602,776","53,477,944","55,366,517","57,237,226","59,076,414","60,893,264","62,707,547","64,550,161","66,443,603","68,393,128","70,391,170","72,432,290","74,506,974","76,608,431","78,735,675","80,891,968","83,079,608","85,302,099","87,561,814","89,858,696","92,191,211","94,558,374","96,958,732","99,390,750",null,1968,Flood,ETH,Ethiopia,1,1,null,10000,6000,16000,920000
Ethiopia,ETH,"Population, total",SP.POP.TOTL,"22,151,218","22,671,131","23,221,331","23,798,378","24,396,965","25,013,551","25,641,176","26,280,771","26,945,459","27,653,622","28,414,999","29,246,170","30,135,007","31,028,728","31,855,294","32,568,539","33,144,537","33,614,153","34,053,431","34,569,428","35,239,974","36,093,319","37,109,517","38,259,376","39,493,503","40,775,997","42,097,111","43,470,219","44,908,705","46,433,604","48,057,094","49,784,987","51,602,776","53,477,944","55,366,517","57,237,226","59,076,414","60,893,264","62,707,547","64,550,161","66,443,603","68,393,128","70,391,170","72,432,290","74,506,974","76,608,431","78,735,675","80,891,968","83,079,608","85,302,099","87,561,814","89,858,696","92,191,211","94,558,374","96,958,732","99,390,750",null,1969,Drought,ETH,Ethiopia,1,null,null,1700000,null,1700000,1000000
Ethiopia,ETH,"Population, total",SP.POP.TOTL,"22,151,218","22,671,131","23,221,331","23,798,378","24,396,965","25,013,551","25,641,176","26,280,771","26,945,459","27,653,622","28,414,999","29,246,170","30,135,007","31,028,728","31,855,294","32,568,539","33,144,537","33,614,153","34,053,431","34,569,428","35,239,974","36,093,319","37,109,517","38,259,376","39,493,503","40,775,997","42,097,111","43,470,219","44,908,705","46,433,604","48,057,094","49,784,987","51,602,776","53,477,944","55,366,517","57,237,226","59,076,414","60,893,264","62,707,547","64,550,161","66,443,603","68,393,128","70,391,170","72,432,290","74,506,974","76,608,431","78,735,675","80,891,968","83,079,608","85,302,099","87,561,814","89,858,696","92,191,211","94,558,374","96,958,732","99,390,750",null,1969,Earthquake,ETH,Ethiopia,1,24,165,null,420,585,320000
Ethiopia,ETH,"Population, total",SP.POP.TOTL,"22,151,218","22,671,131","23,221,331","23,798,378","24,396,965","25,013,551","25,641,176","26,280,771","26,945,459","27,653,622","28,414,999","29,246,170","30,135,007","31,028,728","31,855,294","32,568,539","33,144,537","33,614,153","34,053,431","34,569,428","35,239,974","36,093,319","37,109,517","38,259,376","39,493,503","40,775,997","42,097,111","43,470,219","44,908,705","46,433,604","48,057,094","49,784,987","51,602,776","53,477,944","55,366,517","57,237,226","59,076,414","60,893,264","62,707,547","64,550,161","66,443,603","68,393,128","70,391,170","72,432,290","74,506,974","76,608,431","78,735,675","80,891,968","83,079,608","85,302,099","87,561,814","89,858,696","92,191,211","94,558,374","96,958,732","99,390,750",null,1970,Epidemic,ETH,Ethiopia,1,500,null,4000,null,4000,null
Ethiopia,ETH,"Population, total",SP.POP.TOTL,"22,151,218","22,671,131","23,221,331","23,798,378","24,396,965","25,013,551","25,641,176","26,280,771","26,945,459","27,653,622","28,414,999","29,246,170","30,135,007","31,028,728","31,855,294","32,568,539","33,144,537","33,614,153","34,053,431","34,569,428","35,239,974","36,093,319","37,109,517","38,259,376","39,493,503","40,775,997","42,097,111","43,470,219","44,908,705","46,433,604","48,057,094","49,784,987","51,602,776","53,477,944","55,366,517","57,237,226","59,076,414","60,893,264","62,707,547","64,550,161","66,443,603","68,393,128","70,391,170","72,432,290","74,506,974","76,608,431","78,735,675","80,891,968","83,079,608","85,302,099","87,561,814","89,858,696","92,191,211","94,558,374","96,958,732","99,390,750",null,1973,Drought,ETH,Ethiopia,1,"100,000",null,3000000,null,3000000,76000000
Ethiopia,ETH,"Population, total",SP.POP.TOTL,"22,151,218","22,671,131","23,221,331","23,798,378","24,396,965","25,013,551","25,641,176","26,280,771","26,945,459","27,653,622","28,414,999","29,246,170","30,135,007","31,028,728","31,855,294","32,568,539","33,144,537","33,614,153","34,053,431","34,569,428","35,239,974","36,093,319","37,109,517","38,259,376","39,493,503","40,775,997","42,097,111","43,470,219","44,908,705","46,433,604","48,057,094","49,784,987","51,602,776","53,477,944","55,366,517","57,237,226","59,076,414","60,893,264","62,707,547","64,550,161","66,443,603","68,393,128","70,391,170","72,432,290","74,506,974","76,608,431","78,735,675","80,891,968","83,079,608","85,302,099","87,561,814","89,858,696","92,191,211","94,558,374","96,958,732","99,390,750",null,1976,Flood,ETH,Ethiopia,1,null,null,50000,20000,70000,null
